date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202206,NE,contact_comm,69,indication,175894,11767,NA,0.035,3.5000000000000004,3.8,0.04,6.69,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,NE,contact_comm,43,indication,175894,11810,NA,0.037,3.6999999999999997,3.8,0.02,6.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,NE,contact_comm,15,indication,175894,11825,NA,0.025,2.5,3.8,0.01,6.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,NE,contact_comm,10,indication,175894,11835,NA,0.028,2.8000000000000003,3.8,0.01,6.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,NE,contact_comm,15,indication,175894,11850,NA,0.044,4.3999999999999995,3.8,0.01,6.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,NE,contact_comm,14,indication,175894,11864,NA,0.043,4.3,3.8,0.01,6.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,NE,contact_comm,14,indication,175894,11878,NA,0.034,3.4000000000000004,3.8,0.01,6.75,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,NE,contact_comm,9,indication,175894,11887,NA,0.066,6.6000000000000005,3.8,0.01,6.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,NE,contact_comm,1,indication,175894,11888,NA,0.007,0.7000000000000001,3.8,0,6.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,NE,contact_comm,2,indication,175894,11890,NA,0.029,2.9000000000000004,3.8,0,6.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,NE,contact_comm,1,indication,175894,11891,NA,0.017,1.7000000000000002,3.8,0,6.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,NE,contact_comm,5,indication,175894,11896,NA,0.038,3.8,3.8,0,6.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,NE,other,0,indication,175894,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,NE,other,11,indication,175894,11,NA,0.052,5.2,5.2,0.01,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,NE,other,3,indication,175894,14,NA,0.007,0.7000000000000001,2.3,0,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,NE,other,4,indication,175894,18,NA,0.008,0.8,1.6,0,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,NE,other,16,indication,175894,34,NA,0.011,1.0999999999999999,1.3,0.01,0.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,NE,other,18,indication,175894,52,NA,0.008,0.8,1.0999999999999999,0.01,0.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,NE,other,44,indication,175894,96,NA,0.012,1.2,1.0999999999999999,0.03,0.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,NE,other,19,indication,175894,115,NA,0.006,0.6,1,0.01,0.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,NE,other,40,indication,175894,155,NA,0.016,1.6,1.0999999999999999,0.02,0.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,NE,other,42,indication,175894,197,NA,0.01,1,1.0999999999999999,0.02,0.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,NE,other,69,indication,175894,266,NA,0.017,1.7000000000000002,1.2,0.04,0.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,NE,other,44,indication,175894,310,NA,0.009,0.8999999999999999,1.2,0.03,0.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,NE,other,33,indication,175894,343,NA,0.024,2.4,1.2,0.02,0.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,NE,other,158,indication,175894,501,NA,0.026,2.6,1.5,0.09,0.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,NE,other,154,indication,175894,655,NA,0.031,3.1,1.7000000000000002,0.09,0.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,NE,other,255,indication,175894,910,NA,0.05,5,2,0.14,0.52,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,NE,other,718,indication,175894,1628,NA,0.119,11.899999999999999,3.2,0.41,0.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,NE,other,1763,indication,175894,3391,NA,0.241,24.099999999999998,5.8999999999999995,1,1.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,NE,other,1719,indication,175894,5110,NA,0.178,17.8,7.6,0.98,2.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,NE,other,942,indication,175894,6052,NA,0.156,15.6,8.200000000000001,0.54,3.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,NE,other,2031,indication,175894,8083,NA,0.275,27.500000000000004,10,1.15,4.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,NE,other,3595,indication,175894,11678,NA,0.419,41.9,13,2.04,6.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,NE,other,4552,indication,175894,16230,NA,0.46,46,16.3,2.59,9.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,NE,other,6076,indication,175894,22306,NA,0.573,57.3,20.3,3.45,12.68,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,NE,other,7409,indication,175894,29715,NA,0.623,62.3,24.4,4.21,16.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,NE,other,6724,indication,175894,36439,NA,0.626,62.6,27.500000000000004,3.82,20.72,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,NE,other,6350,indication,175894,42789,NA,0.612,61.199999999999996,29.9,3.61,24.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,NE,other,6826,indication,175894,49615,NA,0.663,66.3,32.4,3.88,28.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,NE,other,5806,indication,175894,55421,NA,0.658,65.8,34.2,3.3,31.51,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,NE,other,5513,indication,175894,60934,NA,0.646,64.60000000000001,35.699999999999996,3.13,34.64,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,NE,other,3724,indication,175894,64658,NA,0.661,66.10000000000001,36.7,2.12,36.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,NE,other,2850,indication,175894,67508,NA,0.647,64.7,37.4,1.62,38.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,NE,other,2376,indication,175894,69884,NA,0.649,64.9,37.9,1.35,39.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,NE,other,2423,indication,175894,72307,NA,0.658,65.8,38.4,1.38,41.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,NE,other,2115,indication,175894,74422,NA,0.675,67.5,38.9,1.2,42.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,NE,other,1989,indication,175894,76411,NA,0.636,63.6,39.300000000000004,1.13,43.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,NE,other,2562,indication,175894,78973,NA,0.629,62.9,39.800000000000004,1.46,44.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,NE,other,2668,indication,175894,81641,NA,0.651,65.10000000000001,40.300000000000004,1.52,46.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,NE,other,2847,indication,175894,84488,NA,0.644,64.4,40.8,1.62,48.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,NE,other,3146,indication,175894,87634,NA,0.663,66.3,41.4,1.79,49.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,NE,other,3004,indication,175894,90638,NA,0.645,64.5,41.9,1.71,51.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,NE,other,2297,indication,175894,92935,NA,0.642,64.2,42.3,1.31,52.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,NE,other,2322,indication,175894,95257,NA,0.658,65.8,42.6,1.32,54.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,NE,other,2210,indication,175894,97467,NA,0.673,67.30000000000001,43,1.26,55.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,NE,other,1706,indication,175894,99173,NA,0.636,63.6,43.2,0.97,56.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,NE,other,1414,indication,175894,100587,NA,0.659,65.9,43.4,0.8,57.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,NE,other,1097,indication,175894,101684,NA,0.656,65.60000000000001,43.6,0.62,57.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,NE,other,873,indication,175894,102557,NA,0.282,28.199999999999996,43.4,0.5,58.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,NE,other,693,indication,175894,103250,NA,0.15,15,42.9,0.39,58.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,NE,other,748,indication,175894,103998,NA,0.126,12.6,42.1,0.43,59.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,NE,other,1681,indication,175894,105679,NA,0.176,17.599999999999998,41.199999999999996,0.96,60.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,NE,other,2347,indication,175894,108026,NA,0.261,26.1,40.699999999999996,1.33,61.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,NE,other,1986,indication,175894,110012,NA,0.354,35.4,40.6,1.13,62.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,NE,other,1589,indication,175894,111601,NA,0.403,40.300000000000004,40.6,0.9,63.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,NE,other,3987,indication,175894,115588,NA,0.484,48.4,40.8,2.27,65.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,NE,other,4360,indication,175894,119948,NA,0.526,52.6,41.199999999999996,2.48,68.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,NE,other,3651,indication,175894,123599,NA,0.536,53.6,41.4,2.08,70.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,NE,other,2470,indication,175894,126069,NA,0.547,54.7,41.6,1.4,71.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,NE,other,1674,indication,175894,127743,NA,0.539,53.900000000000006,41.8,0.95,72.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,NE,other,1037,indication,175894,128780,NA,0.533,53.300000000000004,41.8,0.59,73.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,NE,other,721,indication,175894,129501,NA,0.612,61.199999999999996,41.9,0.41,73.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,NE,other,355,indication,175894,129856,NA,0.586,58.599999999999994,41.9,0.2,73.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,NE,other,217,indication,175894,130073,NA,0.613,61.3,42,0.12,73.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,NE,other,207,indication,175894,130280,NA,0.605,60.5,42,0.12,74.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,NE,other,212,indication,175894,130492,NA,0.652,65.2,42,0.12,74.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,NE,other,262,indication,175894,130754,NA,0.633,63.3,42,0.15,74.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,NE,other,91,indication,175894,130845,NA,0.664,66.4,42,0.05,74.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,NE,other,98,indication,175894,130943,NA,0.71,71,42.1,0.06,74.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,NE,other,38,indication,175894,130981,NA,0.551,55.1,42.1,0.02,74.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,NE,other,37,indication,175894,131018,NA,0.617,61.7,42.1,0.02,74.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,NE,other,84,indication,175894,131102,NA,0.641,64.1,42.1,0.05,74.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,NW,age,97,indication,43520,97,NA,0.822,82.19999999999999,82.19999999999999,0.22,0.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,NW,age,68,indication,43520,165,NA,0.723,72.3,77.8,0.16,0.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,NW,age,243,indication,43520,408,NA,0.704,70.39999999999999,73.2,0.56,0.94,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,NW,age,782,indication,43520,1190,NA,0.555,55.50000000000001,60.5,1.8,2.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,NW,age,274,indication,43520,1464,NA,0.545,54.50000000000001,59.3,0.63,3.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,NW,age,483,indication,43520,1947,NA,0.556,55.60000000000001,58.3,1.11,4.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,NW,age,369,indication,43520,2316,NA,0.511,51.1,56.99999999999999,0.85,5.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,NW,age,590,indication,43520,2906,NA,0.593,59.3,57.49999999999999,1.36,6.68,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,NW,age,147,indication,43520,3053,NA,0.618,61.8,57.699999999999996,0.34,7.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,NW,age,374,indication,43520,3427,NA,0.463,46.300000000000004,56.2,0.86,7.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,NW,age,297,indication,43520,3724,NA,0.559,55.900000000000006,56.2,0.68,8.56,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,NW,age,93,indication,43520,3817,NA,0.253,25.3,54.50000000000001,0.21,8.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,NW,age,94,indication,43520,3911,NA,0.282,28.199999999999996,53.300000000000004,0.22,8.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,NW,age,424,indication,43520,4335,NA,0.558,55.800000000000004,53.6,0.97,9.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,NW,age,403,indication,43520,4738,NA,0.462,46.2,52.800000000000004,0.93,10.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,NW,age,238,indication,43520,4976,NA,0.327,32.7,51.300000000000004,0.55,11.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,NW,age,419,indication,43520,5395,NA,0.249,24.9,47.4,0.96,12.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,NW,age,287,indication,43520,5682,NA,0.232,23.200000000000003,45,0.66,13.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,NW,age,383,indication,43520,6065,NA,0.209,20.9,42,0.88,13.94,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,NW,age,190,indication,43520,6255,NA,0.076,7.6,36.9,0.44,14.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,NW,age,202,indication,43520,6457,NA,0.088,8.799999999999999,33.6,0.46,14.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,NW,age,126,indication,43520,6583,NA,0.052,5.2,30.4,0.29,15.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,NW,age,81,indication,43520,6664,NA,0.029,2.9000000000000004,27.3,0.19,15.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,NW,age,58,indication,43520,6722,NA,0.022,2.1999999999999997,24.8,0.13,15.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,NW,age,60,indication,43520,6782,NA,0.02,2,22.5,0.14,15.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,NW,age,17,indication,43520,6799,NA,0.009,0.8999999999999999,21.2,0.04,15.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,NW,age,29,indication,43520,6828,NA,0.012,1.2,19.8,0.07,15.69,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,NW,age,36,indication,43520,6864,NA,0.013,1.3,18.4,0.08,15.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,NW,age,19,indication,43520,6883,NA,0.01,1,17.599999999999998,0.04,15.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,NW,age,14,indication,43520,6897,NA,0.011,1.0999999999999999,17,0.03,15.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,NW,age,7,indication,43520,6904,NA,0.007,0.7000000000000001,16.7,0.02,15.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,NW,age,26,indication,43520,6930,NA,0.018,1.7999999999999998,16.2,0.06,15.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,NW,age,13,indication,43520,6943,NA,0.012,1.2,15.8,0.03,15.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,NW,age,11,indication,43520,6954,NA,0.018,1.7999999999999998,15.6,0.03,15.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,NW,age,11,indication,43520,6965,NA,0.023,2.3,15.5,0.03,16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,NW,age,26,indication,43520,6991,NA,0.022,2.1999999999999997,15.1,0.06,16.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,NW,age,28,indication,43520,7019,NA,0.04,4,15,0.06,16.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,NW,age,34,indication,43520,7053,NA,0.037,3.6999999999999997,14.799999999999999,0.08,16.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,NW,age,51,indication,43520,7104,NA,0.044,4.3999999999999995,14.499999999999998,0.12,16.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,NW,age,35,indication,43520,7139,NA,0.031,3.1,14.299999999999999,0.08,16.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,NW,age,39,indication,43520,7178,NA,0.042,4.2,14.099999999999998,0.09,16.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,NW,age,37,indication,43520,7215,NA,0.054,5.4,14.000000000000002,0.09,16.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,NW,age,51,indication,43520,7266,NA,0.052,5.2,13.8,0.12,16.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,NW,age,32,indication,43520,7298,NA,0.038,3.8,13.600000000000001,0.07,16.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,NW,age,38,indication,43520,7336,NA,0.062,6.2,13.600000000000001,0.09,16.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,NW,age,42,indication,43520,7378,NA,0.14,14.000000000000002,13.600000000000001,0.1,16.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,NW,age,118,indication,43520,7496,NA,0.208,20.8,13.600000000000001,0.27,17.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,NW,age,727,indication,43520,8223,NA,0.467,46.7,14.6,1.67,18.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,NW,age,683,indication,43520,8906,NA,0.381,38.1,15.299999999999999,1.57,20.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,NW,age,632,indication,43520,9538,NA,0.287,28.7,15.8,1.45,21.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,NW,age,295,indication,43520,9833,NA,0.134,13.4,15.7,0.68,22.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,NW,age,263,indication,43520,10096,NA,0.126,12.6,15.6,0.6,23.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,NW,age,111,indication,43520,10207,NA,0.078,7.8,15.4,0.26,23.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,NW,age,52,indication,43520,10259,NA,0.048,4.8,15.2,0.12,23.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,NW,age,83,indication,43520,10342,NA,0.034,3.4000000000000004,14.799999999999999,0.19,23.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,NW,age,112,indication,43520,10454,NA,0.044,4.3999999999999995,14.499999999999998,0.26,24.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,NW,age,52,indication,43520,10506,NA,0.042,4.2,14.299999999999999,0.12,24.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,NW,age,39,indication,43520,10545,NA,0.056,5.6000000000000005,14.2,0.09,24.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,NW,age,21,indication,43520,10566,NA,0.073,7.3,14.2,0.05,24.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,NW,age,26,indication,43520,10592,NA,0.067,6.7,14.099999999999998,0.06,24.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,NW,age,5,indication,43520,10597,NA,0.037,3.6999999999999997,14.099999999999998,0.01,24.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,NW,age,3,indication,43520,10600,NA,0.035,3.5000000000000004,14.099999999999998,0.01,24.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,NW,age,5,indication,43520,10605,NA,0.217,21.7,14.099999999999998,0.01,24.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,NW,age,1,indication,43520,10606,NA,0.032,3.2,14.099999999999998,0,24.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,NW,age,5,indication,43520,10611,NA,0.102,10.2,14.099999999999998,0.01,24.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
